,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
1378,3.6028982561551155e+17,"[-13.4929, -76.1715, -698.0]","[-11.855, -65.7648, -602.5]","[-11.7835, -65.2845, -598.0]","[-6.01918, -31.6457, -287.586]",,,,,,,,,,,,,,,
1379,6.75640274541609e+16,"[-19.9111, -167.167, -698.0]","[-12.0862, -144.006, -598.0]","[-12.3555, -144.939, -602.0]","[2.77487, -32.3354, -130.926]","[1.58738, -73.236, -300.061]","[-4.75163, -115.857, -477.452]","[-460.44, -431.929, -2945.5]","[-372.947, -420.381, -2548.5]","[-281.793, -399.154, -2154.5]","[-200.292, -365.295, -1801.5]","[-136.174, -323.963, -1498.5]","[-85.5889, -275.97, -1218.5]",,,,,,,
1380,9016338945146880.0,"[-19.0779, -163.003, -698.0]","[-17.4805, -139.609, -598.0]","[-5.15252, -31.1987, -132.746]","[-10.8216, -72.0586, -308.335]","[-15.3938, -114.575, -490.591]","[33.4878, -690.193, -2945.5]","[16.3031, -596.164, -2545.5]","[0.870751, -503.841, -2151.5]","[1.03364, -504.936, -2154.5]","[-10.2092, -421.491, -1801.5]","[-17.12, -349.8, -1495.5]","[-20.7507, -285.723, -1218.5]",,,,,,,
1381,1.2159993871807283e+17,"[-15.0197, -166.845, -698.0]","[-15.2394, -167.768, -702.0]","[-10.5097, -144.5, -602.0]","[0.188821, -31.5, -127.552]","[0.158486, -33.2502, -134.854]","[-1.5291, -71.6697, -294.586]","[-6.04782, -115.96, -480.863]","[-279.513, -607.519, -2948.5]","[-219.964, -541.327, -2545.5]","[-162.135, -471.753, -2151.5]","[-115.198, -405.351, -1801.5]","[-79.4325, -343.131, -1495.5]","[-51.7222, -283.103, -1215.5]","[-52.1773, -284.466, -1218.5]",,,,,
1382,8.782267350683484e+17,"[-15.572, -103.489, -698.0]",,,,,,,,,,,,,,,,,,
1383,1.9365725787809382e+17,"[-20.5608, -173.996, -698.0]","[-19.2074, -149.094, -598.0]","[-5.57945, -31.1746, -119.198]","[-11.6674, -72.094, -285.896]","[-16.4752, -114.531, -458.505]","[35.6433, -631.2, -2545.5]","[13.4189, -534.288, -2154.5]","[-3.06308, -448.334, -1801.5]","[-13.36, -372.6, -1495.5]","[-19.1853, -304.028, -1218.5]","[-19.16, -303.0, -1215.5]","[-21.0919, -260.56, -1046.2]",,,,,,,
1384,2.0266528176655565e+17,"[11.3407, -73.0412, -702.0]","[11.2779, -72.5708, -697.5]","[10.2139, -62.5478, -602.0]","[10.142, -62.0564, -597.5]","[5.98636, -31.7371, -306.517]",,,,,,,,,,,,,,
1385,6.305506770760499e+16,"[8.2645, -172.532, -698.0]","[1.51538, -148.078, -598.0]","[-5.43962, -31.1825, -126.829]","[-7.81318, -71.9327, -290.802]","[-4.5338, -115.84, -466.545]","[350.303, -438.202, -2545.5]","[259.915, -410.494, -2154.5]","[258.822, -409.568, -2151.5]","[180.659, -374.794, -1801.5]","[181.527, -375.666, -1804.5]","[118.82, -333.472, -1498.5]","[69.3983, -284.258, -1215.5]","[48.2628, -255.372, -1070.2]",,,,,,
1386,1.0360979818387866e+17,"[13.4913, -162.437, -698.0]","[6.4889, -139.811, -598.0]","[-3.84898, -31.2722, -135.694]","[-4.19118, -71.7811, -307.655]","[432.382, -439.622, -2948.5]","[345.712, -416.066, -2554.5]","[256.105, -389.425, -2151.5]","[182.083, -356.164, -1804.5]","[121.248, -315.349, -1498.5]","[73.9901, -267.96, -1215.5]",,,,,,,,,
1387,7.025625039424717e+17,"[12.4449, -165.786, -698.0]","[9.81639, -142.266, -598.0]","[1.18723, -31.5563, -129.23]","[1.25377, -32.8673, -134.743]","[3.65124, -72.735, -303.242]","[7.18551, -116.004, -486.607]","[105.307, -597.887, -2548.5]","[79.432, -505.233, -2151.5]","[58.758, -424.15, -1801.5]","[42.895, -353.208, -1498.5]","[30.3064, -288.231, -1218.5]",,,,,,,,
1388,3.9182938537774285e+17,"[23.4461, -158.127, -702.0]","[15.6893, -137.242, -602.0]","[-1.15904, -31.424, -126.664]","[-1.14082, -33.7045, -136.653]","[1.56371, -73.2418, -311.059]","[414.195, -432.353, -2948.5]","[334.086, -404.997, -2554.5]","[251.645, -373.461, -2151.5]","[182.614, -337.323, -1795.5]","[129.472, -299.585, -1498.5]","[128.737, -298.582, -1495.5]","[84.5851, -255.903, -1218.5]",,,,,,,
1389,4.323474883729162e+17,"[10.7812, -40.7304, -697.5]","[9.75964, -35.1081, -602.0]","[9.66942, -34.8144, -597.5]","[9.74982, -35.1012, -602.5]",,,,,,,,,,,,,,,
1390,7.656161285410652e+17,"[10.148, -31.4532, -697.5]",,,,,,,,,,,,,,,,,,
1391,3.512869556878049e+17,"[53.5866, -141.866, -702.0]","[53.2507, -141.088, -698.0]","[45.4061, -122.336, -602.0]","[45.0659, -121.561, -598.0]","[10.105, -29.7725, -134.902]","[23.8755, -67.7919, -325.523]","[285.531, -561.356, -2945.5]","[240.801, -489.612, -2554.5]","[195.454, -415.425, -2151.5]","[157.2, -350.087, -1795.5]","[126.668, -294.221, -1498.5]","[126.654, -294.257, -1495.5]","[99.4911, -241.539, -1218.5]",,,,,,
1392,7.386023647971901e+17,"[53.0727, -144.633, -702.0]","[40.6588, -126.416, -602.0]","[4.24033, -32.3475, -149.968]","[14.4501, -70.1132, -325.094]","[15.0549, -71.8856, -333.468]","[425.491, -260.069, -2551.5]","[339.725, -266.012, -2154.5]","[260.303, -261.806, -1798.5]","[194.439, -244.916, -1495.5]","[139.053, -219.5, -1218.5]",,,,,,,,,
1393,8.872271310948925e+17,"[44.772, -65.2622, -698.0]","[37.6722, -56.3558, -598.0]","[37.9501, -56.7135, -602.0]","[17.0517, -27.5879, -285.958]",,,,,,,,,,,,,,,
1394,1.0359591684957798e+17,"[18.8257, -25.7925, -698.0]",,,,,,,,,,,,,,,,,,
1395,9.367520210447278e+17,"[97.5143, -145.406, -698.0]","[80.3385, -117.678, -598.0]","[9.46206, -29.9973, -255.137]","[11.4067, -31.9662, -263.584]","[37.3702, -60.6866, -380.98]","[170.454, -600.132, -2145.5]","[180.658, -490.394, -1801.5]","[176.836, -393.263, -1501.5]","[160.619, -301.37, -1215.5]","[134.289, -220.736, -955.6]","[113.448, -832.763, -2947.5]","[114.132, -832.123, -2944.5]",,,,,,,
1396,9018194371018752.0,"[88.4819, -131.335, -698.0]","[78.406, -110.964, -598.0]","[20.7433, -23.6267, -136.176]","[45.459, -56.2588, -316.284]","[107.787, -613.289, -2948.5]","[124.034, -534.304, -2545.5]","[136.376, -451.7, -2154.5]","[140.617, -374.495, -1801.5]","[136.906, -305.222, -1495.5]","[126.778, -243.167, -1215.5]",,,,,,,,,
1397,2.1168718698931814e+17,"[85.2576, -131.318, -698.0]","[77.054, -110.839, -598.0]","[21.6805, -23.4535, -140.146]","[23.2469, -25.3214, -150.894]","[21.3632, -23.073, -137.939]","[46.3126, -55.3306, -317.189]","[-26.5506, -546.359, -2948.5]","[14.6149, -493.757, -2554.5]","[56.7944, -429.15, -2151.5]","[85.815, -363.816, -1795.5]","[101.071, -303.537, -1498.5]","[105.947, -243.02, -1218.5]","[106.134, -242.792, -1215.5]",,,,,,
1398,5.224304073339085e+17,"[107.617, -138.955, -702.0]","[39.8621, -110.748, -602.0]","[490.504, -196.073, -1224.5]","[200.97, -167.991, -834.2]","[305.996, -188.403, -977.8]","[302.64, -187.903, -973.2]","[897.282, -83.1631, -1794.5]","[907.59, -79.6452, -1805.5]",,,,,,,,,,,
1399,6.75545785261097e+17,"[106.138, -127.7, -702.0]","[88.2154, -112.456, -602.0]","[16.1588, -27.7216, -129.384]","[39.1402, -60.0068, -298.267]","[40.4615, -61.6928, -307.383]","[69.1353, -94.1684, -490.385]","[276.736, -211.374, -1495.5]","[212.215, -190.371, -1218.5]",,,,,,,,,,,
1400,4.8639253932723405e+17,"[118.519, -129.703, -698.0]","[99.3378, -114.971, -602.0]","[17.5095, -26.5152, -126.177]","[42.8519, -59.0936, -287.009]","[72.4515, -90.7225, -458.676]","[576.691, -238.338, -2548.5]","[473.23, -238.191, -2151.5]","[381.292, -230.887, -1801.5]","[302.423, -215.721, -1495.5]","[232.789, -192.704, -1215.5]","[192.698, -175.157, -1042.36]",,,,,,,,
1401,8.691994010069238e+17,"[121.909, -126.753, -698.0]","[103.251, -109.933, -598.0]","[20.2455, -24.0713, -123.143]","[47.3781, -54.172, -284.149]","[78.876, -86.6173, -463.763]",,,,,,,,,,,,,,
1402,1.9365560861065216e+17,"[50.8568, -51.3593, -697.5]","[43.796, -44.6191, -602.0]","[43.4445, -44.3052, -597.5]","[22.047, -23.1261, -304.424]",,,,,,,,,,,,,,,
1403,6.530228393219195e+17,"[28.5269, -18.545, -697.5]","[28.5302, -18.5555, -698.0]",,,,,,,,,,,,,,,,,
1404,6.980597976682988e+17,"[123.673, -109.813, -702.0]","[101.87, -97.8332, -598.0]","[18.794, -26.0317, -139.571]","[18.4858, -25.6431, -137.421]","[46.2025, -55.4503, -307.025]","[617.177, -28.059, -2945.5]","[542.157, -62.7006, -2554.5]","[541.355, -63.3465, -2548.5]","[460.138, -101.267, -2154.5]","[381.531, -128.524, -1801.5]","[309.351, -141.762, -1495.5]","[242.52, -142.744, -1218.5]",,,,,,,
1405,5.629505031771259e+17,"[132.854, -112.368, -702.0]","[114.77, -95.9212, -602.0]","[25.2823, -19.957, -122.593]","[56.2204, -45.2271, -285.811]","[90.1073, -74.1179, -467.584]","[435.097, -445.392, -2548.5]","[374.989, -371.267, -2151.5]","[319.797, -306.066, -1801.5]","[270.734, -250.75, -1498.5]","[223.809, -200.814, -1218.5]","[195.77, -172.496, -1057.6]",,,,,,,,
1406,7.385913009614356e+17,"[122.914, -98.1995, -702.0]","[105.013, -84.6349, -602.0]","[55.7419, -46.0124, -323.514]","[548.454, -374.978, -2948.5]","[469.757, -327.242, -2548.5]","[393.781, -281.07, -2154.5]","[326.55, -238.959, -1804.5]","[268.459, -201.057, -1495.5]","[216.782, -165.976, -1215.5]",,,,,,,,,,
1407,6.66540922468565e+17,"[134.55, -111.177, -702.0]","[117.85, -92.8247, -602.0]","[26.8027, -16.8019, -127.931]","[59.3358, -40.1138, -287.143]","[61.0205, -41.4304, -295.605]","[93.1832, -68.8021, -463.955]","[278.775, -524.394, -2545.5]","[271.075, -434.49, -2154.5]","[270.804, -433.436, -2151.5]","[256.058, -351.202, -1801.5]","[233.827, -279.225, -1495.5]","[206.265, -216.196, -1215.5]","[206.005, -216.188, -1218.5]","[189.364, -186.685, -1079.8]","[185.874, -181.07, -1052.6]",,,,
1408,7.926404750843576e+17,"[72.255, -42.3721, -702.5]","[61.7738, -36.6529, -602.5]","[26.8958, -16.6088, -266.711]",,,,,,,,,,,,,,,,
1409,2.1618102845099213e+17,"[121.078, -84.1224, -698.0]","[96.1071, -68.4107, -598.0]","[59.0789, -40.5354, -440.994]","[652.202, -99.8968, -2548.5]","[538.236, -132.542, -2145.5]","[436.571, -149.876, -1801.5]","[344.482, -151.209, -1495.5]","[263.389, -140.197, -1218.5]","[762.764, -68.3335, -2944.5]",,,,,,,,,,
1410,6.665442210034483e+17,"[148.693, -83.5367, -702.0]","[125.297, -75.2604, -602.0]","[25.0089, -20.5245, -134.139]","[57.8894, -42.4877, -298.137]","[97.9433, -63.7483, -482.239]","[578.563, -8.21091, -2545.5]","[496.275, -48.2623, -2151.5]","[417.823, -78.0912, -1804.5]","[344.044, -95.5679, -1498.5]","[274.196, -102.071, -1215.5]","[274.51, -101.891, -1218.5]","[240.952, -101.137, -1081.2]",,,,,,,
1411,7.430965498562478e+17,"[130.084, -75.6329, -702.0]","[112.252, -63.6312, -602.0]","[28.5356, -14.3463, -151.481]","[63.8436, -33.7174, -338.256]","[451.502, -409.471, -2948.5]","[451.288, -409.145, -2945.5]","[403.504, -348.362, -2551.5]","[352.537, -284.737, -2151.5]","[304.319, -229.25, -1795.5]","[260.334, -183.838, -1495.5]","[217.038, -143.527, -1215.5]","[217.053, -143.652, -1218.5]",,,,,,,
1412,2.7472170757337907e+17,"[89.6257, -31.4146, -698.0]","[76.716, -27.3119, -598.0]","[29.5652, -11.0693, -229.207]","[30.8379, -11.5489, -239.299]",,,,,,,,,,,,,,,
1413,5.2242250459408384e+17,"[118.605, -52.6092, -698.0]","[219.52, -140.726, -798.2]","[279.214, -229.033, -878.4]","[276.528, -223.895, -874.08]","[327.798, -378.462, -998.8]","[19.74, -879.6, -1505.5]","[28.6967, -880.007, -1497.5]",,,,,,,,,,,,
1414,8.421742298299105e+17,"[148.419, -45.8165, -702.0]","[127.62, -37.316, -602.0]","[126.792, -36.9865, -598.0]","[31.5949, -6.92025, -150.29]","[69.7332, -17.1578, -327.426]",,,,,,,,,,,,,,
1415,2.11671862546006e+17,"[150.346, -28.9661, -698.0]","[151.213, -29.0445, -702.0]","[128.587, -26.1085, -598.0]","[129.458, -26.2283, -602.0]","[31.5392, -7.90673, -146.968]","[69.883, -16.1961, -325.975]","[640.0, -5.30226, -2945.5]","[552.977, -14.921, -2545.5]","[467.526, -25.1339, -2151.5]","[390.584, -32.285, -1798.5]","[391.408, -32.2371, -1801.5]","[325.458, -35.9846, -1498.5]","[263.457, -36.544, -1215.5]",,,,,,
1416,7.431006043053752e+17,"[170.548, -16.5964, -702.0]","[145.953, -15.3869, -602.0]","[31.2292, -4.61199, -132.093]","[72.005, -9.54182, -299.852]","[114.66, -13.3408, -474.497]","[116.553, -13.4803, -482.248]","[623.259, 26.6554, -2548.5]","[527.27, 9.97996, -2154.5]","[441.131, -2.899, -1801.5]","[366.575, -11.0932, -1498.5]","[297.775, -15.9811, -1218.5]","[261.435, -17.3322, -1071.1]",,,,,,,
1417,1.4411931124446003e+17,"[164.643, -29.4936, -702.0]","[141.453, -22.8367, -602.0]","[31.8308, -2.73769, -140.009]","[31.3379, -2.68402, -137.935]","[71.9491, -8.20485, -308.144]","[114.536, -16.3391, -487.531]","[598.506, -305.133, -2945.5]","[533.465, -250.4, -2545.5]","[465.682, -193.282, -2154.5]","[400.103, -144.643, -1804.5]","[338.418, -105.992, -1498.5]","[280.149, -74.6853, -1218.5]",,,,,,,
1418,7.65619564514902e+17,"[169.216, -23.8823, -702.0]","[145.255, -19.0759, -602.0]","[31.3358, -2.72171, -131.453]","[71.9139, -7.36278, -298.235]","[114.647, -13.6464, -474.788]","[116.592, -13.9676, -482.861]","[587.133, -174.922, -2545.5]","[501.888, -135.558, -2151.5]","[423.994, -102.503, -1801.5]","[355.151, -76.2701, -1495.5]","[290.653, -55.068, -1215.5]",,,,,,,,
1419,9.009116528141926e+16,"[169.013, -23.6205, -702.0]","[145.596, -15.9933, -602.0]","[33.501, 0.941169, -142.143]","[31.5437, 0.963759, -134.238]","[32.9742, 0.947793, -140.015]","[71.6607, -1.31257, -297.395]","[116.164, -8.60129, -479.617]","[471.551, -382.215, -2945.5]","[446.731, -318.632, -2548.5]","[413.162, -245.165, -2151.5]","[372.748, -179.366, -1801.5]","[373.146, -179.934, -1804.5]","[328.061, -125.655, -1495.5]","[278.878, -83.1149, -1218.5]",,,,,
1420,8.556894267585331e+17,"[151.188, -23.185, -702.0]","[130.068, -18.169, -602.0]","[31.8362, -2.64285, -145.778]","[71.9217, -7.5505, -330.86]","[572.377, -229.484, -2948.5]","[505.38, -188.38, -2554.5]","[435.605, -144.561, -2151.5]","[370.35, -108.12, -1798.5]","[313.577, -80.1833, -1498.5]","[257.488, -56.5718, -1215.5]",,,,,,,,,
1421,7.431134548475249e+17,"[150.608, 12.2539, -702.0]","[128.288, 15.1945, -598.0]","[30.7943, 8.68288, -148.659]","[69.9432, 15.1502, -331.138]","[71.7611, 15.3233, -339.51]","[390.519, -152.103, -2154.5]","[349.758, -97.4036, -1798.5]","[304.09, -54.8784, -1495.5]","[255.287, -23.1228, -1218.5]",,,,,,,,,,
1422,9.367542887706788e+17,"[170.416, 21.3741, -698.0]","[145.865, 18.7065, -598.0]","[31.7237, 4.52453, -132.044]","[71.2426, 9.79825, -293.667]","[114.393, 15.1168, -469.801]","[116.217, 15.331, -477.236]",,,,,,,,,,,,,
1423,5.2243095707294106e+17,"[157.133, 28.7093, -698.0]","[158.037, 28.9259, -702.0]","[134.649, 23.2, -598.0]","[135.544, 23.4302, -602.0]","[71.1257, 10.2796, -318.739]","[631.959, 238.345, -2945.5]","[469.333, 153.195, -2154.5]","[397.348, 116.971, -1804.5]","[331.442, 87.4527, -1495.5]","[271.997, 64.126, -1218.5]","[270.879, 63.8096, -1215.5]",,,,,,,,
1424,8.782060505058509e+17,"[167.994, 30.0728, -698.0]","[144.845, 22.3001, -598.0]","[31.5479, 1.03747, -123.28]","[32.9106, 1.1298, -128.914]","[72.2464, 5.66353, -292.487]","[114.626, 13.9701, -469.423]","[116.516, 14.4329, -477.384]","[493.363, 319.535, -2545.5]","[440.475, 245.361, -2154.5]","[386.823, 179.84, -1801.5]","[335.286, 128.597, -1498.5]","[280.938, 87.392, -1215.5]","[253.505, 70.0095, -1083.0]",,,,,,
1425,9.007742138607206e+16,"[158.039, 15.7603, -698.0]","[135.002, 15.4243, -598.0]","[31.8649, 5.62087, -147.287]","[70.9875, 10.849, -318.829]","[642.005, -95.2443, -2948.5]","[562.333, -68.9775, -2548.5]","[481.038, -41.3571, -2151.5]","[406.559, -19.2663, -1801.5]","[340.592, -3.16902, -1498.5]","[276.6, 8.05646, -1215.5]",,,,,,,,,
1426,1.4411992971975066e+17,"[45.6774, 8.72936, -698.0]","[39.3493, 7.53554, -602.5]","[39.0774, 7.50479, -598.0]","[39.3331, 7.55197, -602.0]",,,,,,,,,,,,,,,
1427,9.008195687153664e+16,"[153.616, 73.7038, -702.0]","[131.121, 64.2084, -602.0]","[130.23, 63.8099, -598.0]","[28.9441, 15.5334, -139.739]","[28.4923, 15.2959, -137.671]","[64.1851, 33.4201, -301.013]","[103.346, 51.93, -477.621]",,,,,,,,,,,,
1428,1.441199984392274e+17,"[30.642, 16.4025, -697.5]",,,,,,,,,,,,,,,,,,
1429,7.656275359742034e+17,"[59.8877, 38.5464, -697.5]","[50.8009, 34.0336, -597.5]","[51.261, 34.2795, -602.5]","[25.6001, 19.2771, -315.597]",,,,,,,,,,,,,,,
1430,1.2610896718410547e+17,"[129.715, 76.6513, -698.0]","[108.099, 68.6523, -598.0]","[108.958, 68.9713, -602.0]","[587.285, 324.511, -2948.5]","[508.08, 276.433, -2548.5]","[430.647, 228.413, -2154.5]","[360.312, 186.981, -1804.5]","[297.786, 152.62, -1495.5]","[239.707, 123.615, -1215.5]",,,,,,,,,,
1431,9.052248307715277e+17,"[142.977, 87.3355, -698.0]","[121.628, 76.1882, -598.0]","[25.8558, 18.2477, -132.106]","[59.2478, 40.1793, -298.231]","[60.882, 41.2071, -306.264]","[97.3009, 62.8203, -482.53]","[652.95, 233.891, -2945.5]","[562.661, 214.614, -2545.5]","[472.135, 196.517, -2151.5]","[390.326, 177.655, -1801.5]","[320.579, 158.149, -1498.5]","[257.073, 136.736, -1215.5]",,,,,,,
1432,5.899732004529766e+17,"[144.727, 81.0416, -698.0]","[122.921, 72.2725, -598.0]","[25.4523, 18.6995, -130.678]","[59.1795, 40.2727, -297.798]","[60.8428, 41.2432, -305.83]","[98.5377, 61.3026, -485.344]","[636.999, 73.1493, -2945.5]","[559.279, 88.2571, -2545.5]","[475.431, 104.393, -2151.5]","[398.134, 114.242, -1804.5]","[326.574, 116.267, -1495.5]","[262.515, 110.973, -1218.5]",,,,,,,
1433,4.053254095723561e+17,"[128.528, 79.8599, -698.0]","[129.171, 80.4537, -702.0]","[111.949, 65.4172, -598.0]","[29.4543, 12.5153, -154.801]","[30.9914, 13.2413, -162.421]","[65.3245, 31.8603, -337.854]","[312.243, 488.082, -2945.5]","[294.744, 420.864, -2554.5]","[276.765, 345.177, -2151.5]","[277.425, 346.341, -2154.5]","[255.851, 276.41, -1798.5]","[230.621, 218.075, -1495.5]","[201.161, 166.864, -1218.5]","[201.428, 166.831, -1215.5]",,,,,
1434,7.656176403695534e+17,"[141.842, 93.0124, -702.0]","[122.168, 77.4047, -598.0]","[122.939, 78.0028, -602.0]","[28.5084, 15.2779, -135.378]","[62.6358, 35.5411, -298.605]","[99.3376, 60.3209, -480.727]","[410.065, 450.059, -2545.5]","[410.201, 450.433, -2548.5]","[364.071, 366.936, -2151.5]","[319.791, 294.366, -1804.5]","[276.228, 232.822, -1498.5]","[275.363, 231.855, -1495.5]","[231.951, 179.762, -1218.5]","[208.418, 154.457, -1075.0]",,,,,
1435,9.367645279727124e+17,"[138.894, 99.2703, -702.0]","[115.233, 89.8069, -598.0]","[20.808, 23.899, -130.379]","[21.4696, 24.5534, -134.124]","[50.596, 50.6668, -290.714]","[52.2336, 51.9514, -299.034]","[87.4908, 75.5617, -470.872]","[392.497, 91.0319, -1801.5]","[392.45, 90.6259, -1804.5]","[324.698, 112.073, -1495.5]","[260.702, 118.206, -1218.5]",,,,,,,,
1436,4.00828475734229e+17,"[98.5041, 84.3639, -698.0]","[85.4615, 71.5837, -598.0]","[25.4969, 19.3927, -164.693]","[56.1798, 44.8589, -381.948]",,,,,,,,,,,,,,,
1437,2.74744110122795e+17,"[86.1881, 69.1325, -698.0]","[74.0238, 58.2578, -602.5]","[26.2229, 17.8367, -236.326]","[57.7501, 44.0875, -476.078]",,,,,,,,,,,,,,,
1438,4.008218099449856e+17,"[121.62, 119.464, -702.0]","[103.435, 103.966, -602.0]","[21.1411, 23.5261, -121.718]","[21.9142, 24.3392, -126.386]","[49.7532, 53.4626, -294.197]","[80.6143, 83.396, -473.766]","[497.671, 343.747, -2545.5]","[414.267, 304.042, -2151.5]","[339.794, 265.914, -1801.5]","[276.865, 229.955, -1498.5]","[219.566, 193.072, -1215.5]",,,,,,,,
1439,4.143329524244808e+17,"[116.108, 108.061, -702.0]","[100.999, 90.075, -598.0]","[101.6, 90.7458, -602.0]","[25.3336, 18.8323, -136.562]","[56.613, 45.1332, -317.165]","[300.503, 561.135, -2948.5]","[279.312, 480.851, -2545.5]","[279.197, 481.082, -2548.5]","[259.115, 399.06, -2154.5]","[235.852, 325.076, -1804.5]","[210.045, 261.585, -1498.5]","[180.935, 204.553, -1218.5]",,,,,,,
1440,9.367590991340503e+17,"[120.535, 125.803, -702.0]","[100.631, 110.707, -602.0]","[99.837, 110.094, -598.0]","[17.9961, 26.2272, -128.814]","[43.4495, 57.3034, -289.848]","[75.3917, 89.3702, -470.429]","[539.447, 221.513, -2545.5]","[452.8, 223.061, -2154.5]","[370.908, 217.425, -1804.5]","[298.449, 204.983, -1498.5]","[233.556, 185.645, -1218.5]","[198.143, 170.96, -1063.0]",,,,,,,
1441,5.584499272067318e+17,"[113.317, 131.023, -698.0]","[102.862, 109.12, -602.0]","[25.7587, 18.3564, -126.791]","[56.0094, 45.6883, -289.092]","[84.6538, 80.3544, -467.457]","[27.0641, 543.929, -2548.5]","[76.1496, 477.795, -2154.5]","[113.751, 404.519, -1801.5]","[134.355, 331.01, -1495.5]","[140.011, 260.692, -1218.5]","[137.442, 222.285, -1068.8]",,,,,,,,
1442,4509715660800000.0,"[73.6064, 117.404, -698.0]","[66.2564, 100.217, -602.0]","[21.2415, 25.2129, -156.74]","[43.2606, 56.8387, -352.363]",,,,,,,,,,,,,,,
1443,7.656283606079242e+17,"[39.6781, 86.4495, -697.5]","[33.3971, 74.4216, -597.5]","[11.9699, 29.1312, -232.422]","[12.6783, 30.7742, -245.421]",,,,,,,,,,,,,,,
1444,7.656214886602506e+17,"[63.2689, 153.503, -702.0]","[55.2537, 131.141, -602.0]","[14.5838, 31.1626, -147.549]","[13.3637, 28.4595, -135.101]","[29.5906, 65.3541, -304.685]","[164.505, 667.57, -2948.5]","[152.107, 577.717, -2548.5]","[140.091, 486.845, -2151.5]","[127.187, 405.644, -1801.5]","[113.428, 334.796, -1495.5]","[98.2966, 270.068, -1215.5]",,,,,,,,
1445,4.953996011430216e+17,"[66.8384, 151.645, -702.0]","[54.1483, 131.609, -602.0]","[8.9171, 30.9863, -134.279]","[22.8139, 68.8522, -305.243]","[41.0526, 107.944, -487.552]","[490.837, 444.207, -2948.5]","[490.619, 444.176, -2945.5]","[412.47, 406.926, -2545.5]","[330.136, 369.903, -2151.5]","[257.861, 330.795, -1804.5]","[196.663, 289.33, -1495.5]","[145.415, 245.477, -1215.5]",,,,,,,
1446,5.989955179925996e+17,"[56.8816, 146.464, -702.0]","[56.5327, 145.621, -698.0]","[48.2557, 125.443, -602.0]","[47.9055, 124.601, -598.0]","[26.2795, 68.3124, -332.346]","[297.43, 597.043, -2948.5]","[251.749, 517.963, -2548.5]","[206.386, 440.771, -2154.5]","[166.95, 371.381, -1804.5]","[133.963, 310.058, -1498.5]","[133.617, 309.57, -1495.5]","[104.873, 252.35, -1215.5]",,,,,,,
1447,3.332678842706903e+17,"[57.556, 149.076, -702.0]","[55.485, 146.808, -698.0]","[14.5233, 86.0007, -602.5]","[13.0242, 82.865, -598.0]","[155.083, 215.868, -856.28]","[148.254, 213.182, -846.8]","[284.358, 229.944, -1025.11]","[275.9, 231.177, -1014.25]",,,,,,,,,,,
1448,2.116750923614126e+17,"[45.5494, 156.748, -698.0]","[38.3312, 134.582, -598.0]","[38.618, 135.476, -602.0]","[7.99956, 31.0381, -135.854]","[18.5909, 69.51, -306.611]","[251.327, 638.544, -2945.5]","[211.771, 553.469, -2545.5]","[173.036, 471.471, -2154.5]","[139.148, 397.184, -1804.5]","[138.672, 396.091, -1801.5]","[110.658, 330.696, -1495.5]","[86.6159, 270.488, -1215.5]",,,,,,,
1449,1.261019577974784e+17,"[54.7625, 154.028, -698.0]","[46.3683, 131.815, -598.0]","[10.4977, 31.3931, -148.505]","[23.4158, 68.7584, -315.068]","[271.936, 641.559, -2945.5]","[231.175, 555.018, -2545.5]","[191.534, 471.602, -2154.5]","[156.669, 396.421, -1804.5]","[100.442, 268.01, -1215.5]",,,,,,,,,,
1450,3.5128317611658445e+17,"[36.6418, 172.061, -702.0]","[29.7359, 148.377, -602.0]","[4.36549, 31.2431, -114.53]","[11.527, 72.0881, -283.075]","[20.8432, 114.35, -459.082]",,,,,,,,,,,,,,
1451,8.28663705825706e+17,"[34.1451, 154.894, -702.0]","[24.3093, 133.926, -602.0]","[23.9393, 133.072, -598.0]","[0.145363, 31.977, -144.196]","[0.267749, 33.9237, -152.784]","[5.28887, 71.8271, -320.189]","[288.485, 346.506, -2151.5]","[215.473, 320.526, -1795.5]","[157.307, 289.605, -1498.5]","[106.325, 249.411, -1218.5]","[106.045, 249.369, -1215.5]",,,,,,,,
1452,5.2692273695031296e+17,"[16.1769, 154.512, -698.0]","[15.3218, 132.457, -598.0]","[5.4944, 31.6753, -139.885]","[5.42089, 31.1835, -137.623]","[10.7259, 72.0546, -324.385]","[-58.6746, 631.194, -2945.5]","[-39.7441, 550.474, -2545.5]","[-19.8833, 469.624, -2154.5]","[-3.8, 394.2, -1798.5]","[-4.0164, 395.397, -1804.5]","[6.72, 330.0, -1498.5]","[13.28, 269.4, -1218.5]",,,,,,,
1453,7.386053197346898e+17,"[5.58169, 167.825, -702.0]","[3.77744, 143.946, -602.0]","[-0.182886, 33.7662, -142.616]","[-0.188821, 31.5, -133.147]","[-0.190699, 33.2389, -140.37]","[0.354711, 71.6206, -300.366]","[0.407409, 73.7203, -309.119]","[2.07804, 115.644, -483.827]","[88.6443, 599.311, -2545.5]","[65.4364, 508.828, -2154.5]","[45.9173, 426.697, -1801.5]","[31.2048, 355.179, -1495.5]","[20.0562, 289.429, -1215.5]",,,,,,
