,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
1159,6.530288179163955e+17,"[86.7468, -139.249, -1102.0]","[86.5, -138.705, -1098.0]","[78.2288, -119.553, -958.0]","[69.0548, -100.763, -818.0]","[60.671, -85.0214, -698.0]","[60.9544, -85.553, -702.0]","[53.2174, -72.2495, -598.0]","[53.5464, -72.7418, -602.0]","[44.1809, -57.6485, -483.042]",,,,,,,,,,
1160,2.9273493785175654e+17,"[77.9987, -149.128, -1102.0]","[69.7502, -129.387, -962.0]","[61.0447, -109.853, -822.0]","[53.1026, -93.231, -702.0]","[45.9599, -78.971, -598.0]","[36.8454, -61.6831, -470.414]","[148.565, -414.066, -2951.5]","[137.165, -357.443, -2548.5]","[124.626, -300.072, -2148.5]","[111.87, -249.311, -1795.5]",,,,,,,,,
1161,5.94481266846335e+17,"[88.6273, -148.893, -1102.0]","[75.0229, -131.273, -962.0]","[62.1733, -113.421, -822.0]","[51.2837, -97.2691, -698.0]","[51.6334, -97.786, -702.0]","[43.3683, -84.514, -602.5]","[43.0007, -83.9029, -598.0]","[13.4646, -30.128, -211.535]","[13.0345, -29.2728, -205.527]","[31.9912, -65.2288, -461.584]","[319.703, -343.821, -2954.5]","[264.45, -304.684, -2554.5]","[209.578, -264.327, -2145.5]","[166.186, -228.943, -1798.5]",,,,,
1162,6.890518424993137e+17,"[71.6392, -134.012, -1102.0]","[60.4626, -117.46, -958.0]","[60.7467, -117.949, -962.0]","[50.1206, -101.072, -818.0]","[50.4123, -101.553, -822.0]","[42.0193, -87.3981, -702.5]","[35.2859, -75.4164, -602.5]","[12.2762, -29.0134, -224.349]","[12.9757, -30.5647, -236.757]",,,,,,,,,,
1163,4533217721843712.0,"[118.138, -129.394, -1102.0]","[117.748, -128.885, -1098.0]","[103.581, -112.098, -962.0]","[103.16, -111.61, -958.0]","[88.7619, -95.0346, -822.0]","[88.3529, -94.54, -818.0]","[75.8979, -80.5605, -702.0]","[75.4576, -80.0891, -698.0]","[21.1022, -23.3061, -210.326]","[22.8373, -25.031, -225.486]","[49.3562, -52.0211, -460.703]","[286.005, -371.152, -2951.5]","[252.245, -318.594, -2551.5]","[252.669, -319.235, -2554.5]","[217.461, -264.761, -2145.5]","[186.331, -218.824, -1795.5]",,,
1164,3.197648506726646e+17,"[107.392, -125.374, -1102.0]","[92.4756, -110.585, -962.0]","[77.9908, -95.3686, -822.0]","[65.4305, -81.6833, -698.0]","[65.8302, -82.1331, -702.0]","[55.9084, -70.965, -602.0]","[44.3885, -57.4228, -483.135]","[327.231, -302.249, -2951.5]","[277.008, -265.084, -2548.5]","[227.909, -227.944, -2148.5]","[185.572, -194.397, -1795.5]","[186.292, -195.115, -1798.5]",,,,,,,
1165,3.4677785850229555e+17,"[120.645, -111.913, -1098.0]","[106.438, -96.7152, -958.0]","[106.85, -97.1432, -962.0]","[91.9232, -81.847, -818.0]","[92.361, -82.2524, -822.0]","[79.3175, -69.3119, -698.0]","[79.7213, -69.7418, -702.0]","[68.4863, -58.986, -597.5]","[55.2933, -46.7487, -476.979]","[281.588, -326.383, -2954.5]","[249.129, -278.917, -2545.5]","[216.566, -231.833, -2145.5]","[217.089, -232.419, -2148.5]","[186.688, -191.199, -1798.5]",,,,,
1166,7.611125289136947e+17,"[111.265, -114.129, -1098.0]","[99.0546, -98.1, -958.0]","[86.2339, -82.5216, -818.0]","[74.7307, -69.3823, -697.5]","[64.8323, -58.7584, -597.5]","[24.9647, -20.6162, -217.257]","[164.473, -198.003, -1795.5]",,,,,,,,,,,,
1167,7.206391622978765e+16,"[109.26, -109.932, -1098.0]","[93.3769, -99.34, -962.0]","[92.941, -98.9867, -958.0]","[77.7209, -87.3736, -822.0]","[77.289, -87.0117, -818.0]","[64.6967, -76.4045, -702.0]","[54.1369, -66.7351, -602.0]","[17.8799, -26.1843, -223.533]","[365.066, -193.264, -2951.5]","[304.773, -178.917, -2548.5]","[246.925, -165.677, -2145.5]","[197.722, -151.388, -1795.5]",,,,,,,
1168,2.702998154038477e+16,"[37.8331, -27.4138, -1097.5]","[38.0015, -27.5389, -1102.5]","[33.1121, -23.7763, -957.5]","[33.2791, -23.9413, -962.5]","[28.3483, -20.2336, -817.5]","[28.5087, -20.3143, -822.5]","[28.3856, -20.2274, -818.0]",,,,,,,,,,,,
1169,1.576327214666875e+17,"[55.2077, -34.1261, -1102.5]","[48.5849, -29.2158, -962.5]","[48.3388, -29.0876, -958.0]","[41.8002, -24.3544, -822.5]","[41.6017, -24.1863, -818.0]","[35.6355, -20.2108, -697.5]","[35.8949, -20.3838, -702.5]","[35.6883, -20.2216, -698.0]","[30.6142, -16.9743, -597.5]","[30.8643, -17.1251, -602.5]","[30.6385, -16.9934, -598.0]",,,,,,,,
1170,5.674560956693217e+17,"[132.395, -95.2132, -1098.0]","[116.823, -81.6922, -958.0]","[100.905, -68.4246, -818.0]","[87.0037, -57.3868, -698.0]","[87.4793, -57.7481, -702.0]","[75.7632, -48.92, -602.5]","[27.5837, -16.3218, -210.108]","[61.9163, -38.983, -487.489]","[306.967, -292.509, -2951.5]","[273.419, -249.653, -2548.5]","[237.964, -205.92, -2148.5]","[205.028, -167.698, -1795.5]",,,,,,,
1171,1.0359261831469466e+17,"[136.127, -93.5218, -1098.0]","[117.116, -84.3172, -958.0]","[99.1482, -74.6952, -822.0]","[98.6334, -74.3836, -818.0]","[83.4908, -65.4629, -702.0]","[82.9868, -65.12, -698.0]","[70.2653, -56.8889, -597.5]","[24.1809, -22.2427, -215.339]","[23.5801, -21.7567, -210.115]","[55.3578, -46.6428, -477.936]","[413.657, -158.96, -2954.5]","[349.562, -148.521, -2545.5]","[288.291, -139.081, -2145.5]","[236.987, -128.326, -1798.5]",,,,,
1172,6.845594441466511e+17,"[135.418, -89.6425, -1098.0]","[117.51, -79.2536, -958.0]","[99.8399, -68.612, -818.0]","[72.3811, -51.2, -597.5]","[72.9885, -51.6178, -602.5]","[25.6669, -19.159, -212.681]","[58.2581, -41.8827, -482.657]","[384.761, -209.725, -2951.5]","[329.238, -184.543, -2548.5]","[274.236, -159.809, -2148.5]","[227.35, -137.819, -1798.5]",,,,,,,,
1173,7.746234652347597e+17,"[147.644, -73.1087, -1102.0]","[147.108, -72.8525, -1098.0]","[128.681, -64.263, -962.0]","[128.151, -63.9901, -958.0]","[109.782, -55.2818, -822.0]","[109.23, -55.0345, -818.0]","[93.6052, -47.4733, -702.0]","[93.0559, -47.2371, -698.0]","[79.6505, -40.6502, -598.0]","[27.8684, -14.5904, -210.404]","[64.1128, -32.9821, -482.197]","[404.135, -181.946, -2954.5]","[346.64, -158.326, -2545.5]","[291.135, -135.516, -2145.5]","[242.432, -115.117, -1795.5]",,,,
1174,6.935574349915095e+17,"[143.434, -82.1532, -1102.0]","[126.29, -70.2, -962.0]","[108.828, -58.5849, -822.0]","[93.6076, -48.9627, -702.0]","[93.1077, -48.6264, -698.0]","[80.7911, -41.2111, -602.5]","[80.1981, -40.8771, -598.0]","[30.6908, -14.156, -223.38]","[29.0258, -13.329, -210.475]","[64.5128, -31.8892, -477.61]","[342.942, -261.478, -2954.5]","[302.373, -221.817, -2545.5]","[261.6, -182.137, -2145.5]","[223.53, -146.864, -1795.5]","[224.508, -147.541, -1798.5]",,,,
1175,6.575413510757417e+17,"[129.346, -76.1131, -1102.0]","[111.14, -67.7991, -958.0]","[111.631, -68.0446, -962.0]","[93.7924, -59.2344, -818.0]","[94.302, -59.4797, -822.0]","[79.7204, -51.8285, -702.5]","[67.7402, -45.235, -602.5]","[25.6701, -19.1522, -241.372]","[220.276, -108.914, -1795.5]",,,,,,,,,,
1176,6.845580010376397e+17,"[132.853, -79.9224, -1102.0]","[114.755, -70.7605, -958.0]","[115.272, -70.9879, -962.0]","[97.438, -61.5042, -818.0]","[97.951, -61.7411, -822.0]","[83.3045, -53.5999, -702.5]","[71.1679, -46.5145, -602.5]","[26.1097, -18.2401, -223.471]","[381.068, -171.785, -2954.5]","[324.12, -152.968, -2545.5]","[270.366, -135.312, -2148.5]","[269.592, -134.964, -2145.5]","[223.238, -118.54, -1798.5]",,,,,,
1177,9.008367485845504e+16,"[144.949, -80.8221, -1102.0]","[127.735, -68.9442, -962.0]","[110.132, -57.5373, -822.0]","[109.628, -57.204, -818.0]","[94.8185, -48.0919, -702.0]","[94.2992, -47.7861, -698.0]","[81.9566, -40.5194, -602.5]","[81.3487, -40.2172, -598.0]","[30.7272, -13.5111, -219.284]","[29.267, -12.8286, -208.659]","[64.8858, -30.87, -472.76]","[335.719, -265.738, -2951.5]","[335.562, -265.658, -2954.5]","[298.639, -224.822, -2545.5]","[261.003, -182.939, -2145.5]","[224.68, -146.324, -1795.5]","[225.008, -146.675, -1798.5]",,
1178,6.124952530389565e+17,"[139.603, -66.0951, -1098.0]","[123.327, -54.7842, -958.0]","[106.726, -44.0905, -818.0]","[107.192, -44.3911, -822.0]","[92.0594, -35.7239, -698.0]","[79.5385, -29.2928, -598.0]","[30.9886, -8.87697, -224.709]","[290.58, -247.202, -2948.5]","[266.037, -208.33, -2545.5]","[238.195, -167.356, -2145.5]","[210.041, -131.798, -1798.5]",,,,,,,,
1179,3.242610973328097e+17,"[109.331, -48.4231, -1098.0]","[557.115, -208.972, -1798.5]","[374.941, -117.887, -1498.5]","[376.883, -118.652, -1501.5]","[740.82, -346.333, -2147.5]",,,,,,,,,,,,,,
1180,7.746336357173166e+17,"[154.336, -66.5882, -1098.0]","[134.901, -57.515, -958.0]","[115.404, -48.5784, -818.0]","[98.628, -41.0616, -698.0]","[99.1989, -41.29, -702.0]","[84.6358, -34.8679, -598.0]","[30.7998, -12.2238, -216.259]","[29.7638, -11.7975, -208.964]","[66.3073, -26.9865, -467.635]","[68.0844, -27.7428, -480.25]","[404.12, -197.025, -2951.5]","[350.368, -167.862, -2545.5]","[297.398, -139.176, -2145.5]","[249.493, -113.894, -1795.5]",,,,,
1181,4.503991328387891e+16,"[146.265, -51.3169, -1102.0]","[129.523, -40.3795, -962.0]","[111.91, -30.5214, -822.0]","[111.404, -30.2341, -818.0]","[96.2183, -23.0228, -702.0]","[83.0171, -17.591, -602.0]","[31.292, -3.49819, -227.052]","[241.936, -155.755, -2148.5]","[215.283, -117.92, -1798.5]",,,,,,,,,,
1182,4.593702543682437e+17,"[154.62, -58.0723, -1102.0]","[135.831, -49.349, -962.0]","[116.845, -41.0345, -822.0]","[100.319, -34.2301, -702.0]","[85.8461, -28.496, -598.0]","[86.4002, -28.7388, -602.0]","[30.9669, -9.26224, -210.579]","[68.9494, -22.1898, -477.802]","[384.801, -192.288, -2951.5]","[335.917, -161.977, -2545.5]","[287.583, -131.631, -2145.5]","[244.518, -105.736, -1795.5]",,,,,,,
1183,7.34086945419821e+17,"[164.099, -57.6754, -1102.0]","[144.125, -48.3321, -962.0]","[123.829, -39.5257, -822.0]","[106.162, -32.5499, -702.0]","[105.576, -32.3048, -698.0]","[91.4295, -27.0666, -602.0]","[31.5386, -7.91772, -202.635]","[69.3945, -19.3327, -453.243]","[398.752, -211.699, -2951.5]","[351.388, -177.378, -2548.5]","[351.745, -177.675, -2551.5]","[350.41, -176.854, -2545.5]","[302.717, -141.993, -2145.5]","[258.354, -111.53, -1795.5]",,,,,
1184,7.430969621731082e+17,"[147.228, -48.9504, -1102.0]","[129.037, -41.6933, -962.0]","[110.677, -34.6431, -822.0]","[110.146, -34.4582, -818.0]","[94.8176, -28.8571, -702.0]","[81.5551, -24.1818, -602.0]","[31.0214, -8.2962, -224.406]","[372.284, -164.769, -2954.5]","[325.068, -138.652, -2545.5]","[277.576, -112.416, -2145.5]","[235.086, -89.7312, -1795.5]",,,,,,,,
1185,5.989854162295194e+17,"[145.374, -35.0391, -1098.0]","[126.81, -30.108, -958.0]","[108.213, -25.2718, -818.0]","[92.7789, -21.3744, -702.0]","[79.4318, -18.1186, -602.0]","[31.1053, -6.8076, -241.042]","[387.1, -107.026, -2951.5]","[335.352, -91.1285, -2548.5]","[283.736, -75.2579, -2148.5]","[237.798, -61.3381, -1798.5]",,,,,,,,,
1186,4.278589383109509e+17,"[163.555, -44.7086, -1098.0]","[142.851, -40.9971, -962.0]","[142.248, -40.8786, -958.0]","[121.611, -36.7258, -822.0]","[121.004, -36.6012, -818.0]","[103.431, -32.5837, -702.0]","[102.831, -32.4296, -698.0]","[87.738, -28.6302, -598.0]","[88.3452, -28.7944, -602.0]","[29.652, -10.8891, -210.197]","[30.8523, -11.2928, -218.306]","[68.765, -23.374, -472.063]","[455.461, -64.3213, -2954.5]","[389.378, -61.8342, -2545.5]","[390.761, -61.8488, -2554.5]","[326.356, -59.9012, -2145.5]","[270.828, -56.9337, -1795.5]",,
1187,7.295891182284964e+17,"[154.37, -31.3509, -1098.0]","[134.9, -26.8743, -958.0]","[135.46, -26.9985, -962.0]","[115.409, -22.4956, -818.0]","[115.966, -22.6133, -822.0]","[99.2165, -19.0119, -702.0]","[85.2285, -16.0651, -602.0]","[31.1792, -5.49869, -217.282]","[407.408, -99.3894, -2951.5]","[352.52, -83.9925, -2548.5]","[352.567, -84.019, -2545.5]","[298.789, -68.9086, -2148.5]","[297.989, -68.7497, -2145.5]","[250.321, -55.7549, -1795.5]",,,,,
1188,1.1259047172059955e+17,"[159.079, -41.1388, -1098.0]","[139.164, -37.8102, -962.0]","[138.57, -37.7021, -958.0]","[118.701, -33.9046, -822.0]","[118.118, -33.7651, -818.0]","[101.187, -30.1439, -702.0]","[100.595, -30.0547, -698.0]","[86.0151, -26.6177, -598.0]","[86.5934, -26.7798, -602.0]","[30.8763, -10.8669, -215.334]","[68.9457, -22.2137, -480.462]","[440.372, -52.8316, -2954.5]","[377.643, -52.3726, -2545.5]","[315.525, -52.2237, -2145.5]","[263.375, -50.8268, -1795.5]",,,,
1189,4517893278531584.0,"[169.16, -26.2978, -1102.0]","[148.208, -20.6994, -962.0]","[127.02, -15.7748, -822.0]","[108.753, -12.0656, -702.0]","[108.149, -11.9324, -698.0]","[92.7092, -9.22732, -597.5]","[31.8838, -1.79819, -207.129]","[71.8631, -6.14962, -462.685]","[424.204, -132.118, -2951.5]","[371.89, -108.553, -2548.5]","[318.82, -83.5902, -2148.5]","[270.188, -61.9327, -1798.5]","[269.967, -61.8184, -1795.5]",,,,,,
1190,3.3777505729406566e+17,"[160.885, -22.4333, -1102.0]","[141.474, -15.4184, -962.0]","[121.639, -9.6225, -822.0]","[121.056, -9.4759, -818.0]","[88.751, -2.79695, -597.5]","[31.5845, 1.68644, -214.716]","[32.7178, 1.68116, -222.236]","[71.624, -0.437349, -481.895]","[356.043, -166.825, -2945.5]","[323.704, -135.755, -2545.5]","[287.233, -101.232, -2148.5]","[249.907, -71.101, -1798.5]",,,,,,,
1191,4.728890247096566e+17,"[148.174, -9.72859, -1098.0]","[129.005, -5.48874, -958.0]","[109.911, -2.15336, -818.0]","[110.463, -2.22579, -822.0]","[93.2401, 0.0094909, -697.5]","[93.9408, -0.0546619, -702.5]","[79.1808, 1.06583, -597.5]","[79.8807, 1.04559, -602.5]","[31.5258, 0.646327, -260.437]","[33.0348, 0.774598, -271.208]","[353.416, -122.841, -2948.5]","[317.196, -97.3838, -2548.5]","[276.767, -69.2467, -2148.5]","[237.515, -45.4547, -1795.5]",,,,,
1192,3.377811733274952e+17,"[152.78, -6.98835, -1098.0]","[133.738, -2.45411, -958.0]","[114.434, 1.04113, -818.0]","[114.975, 0.985977, -822.0]","[98.4725, 3.11065, -702.5]","[84.488, 4.267, -602.5]","[31.9054, 4.00471, -231.522]","[364.262, -115.901, -2948.5]","[325.192, -91.594, -2548.5]","[282.862, -64.7014, -2145.5]","[241.839, -41.6678, -1795.5]",,,,,,,,
1193,7.430951754667131e+17,"[160.273, -0.427398, -1098.0]","[160.862, -0.396268, -1102.0]","[139.945, -1.63989, -958.0]","[140.535, -1.63636, -962.0]","[119.624, -2.45226, -818.0]","[120.197, -2.47654, -822.0]","[87.602, -3.0576, -597.5]","[31.3864, -1.82506, -211.384]","[71.7304, -2.97907, -488.507]","[430.946, 34.4575, -2954.5]","[370.525, 25.8278, -2545.5]","[312.153, 16.7784, -2145.5]","[260.879, 9.66514, -1795.5]",,,,,,
1194,1.93656433244373e+17,"[159.33, -7.84177, -1098.0]","[139.034, -8.10473, -958.0]","[118.747, -8.01769, -818.0]","[101.287, -7.69558, -697.5]","[86.7678, -7.20493, -597.5]","[31.2966, -3.4173, -216.275]","[430.636, 18.5752, -2954.5]","[370.146, 11.7019, -2545.5]","[311.683, 4.20985, -2145.5]","[261.354, -1.51894, -1798.5]","[260.333, -1.58569, -1795.5]",,,,,,,,
1195,6.530285430384886e+17,"[170.629, 13.6698, -1102.0]","[148.843, 14.0141, -962.0]","[148.226, 14.0379, -958.0]","[127.043, 13.8571, -822.0]","[126.423, 13.8237, -818.0]","[108.378, 13.1943, -702.0]","[107.757, 13.1543, -698.0]","[92.9416, 12.3552, -602.5]","[31.857, 5.64336, -205.296]","[71.0564, 10.5652, -460.955]","[445.817, -26.4788, -2951.5]","[387.915, -16.1827, -2548.5]","[329.671, -4.937, -2148.5]","[276.834, 4.0233, -1795.5]",,,,,
1196,6.710458964854702e+17,"[162.166, 6.62145, -1102.0]","[141.724, 9.18011, -962.0]","[121.122, 10.9279, -822.0]","[120.534, 10.9324, -818.0]","[88.1402, 11.2752, -602.5]","[71.0586, 10.5558, -488.572]","[260.4, -17.8912, -1798.5]",,,,,,,,,,,,
1197,6.124910611508756e+17,"[170.134, 5.78854, -1102.0]","[148.158, 0.88367, -958.0]","[148.77, 1.02294, -962.0]","[126.713, -2.62983, -818.0]","[108.196, -4.82569, -698.0]","[92.648, -5.8026, -597.5]","[31.733, -4.47131, -205.337]","[71.8724, -6.37116, -463.538]","[434.025, 128.371, -2954.5]","[377.091, 98.1544, -2545.5]","[322.534, 67.7569, -2148.5]","[273.315, 42.8313, -1798.5]",,,,,,,
1198,1.0358801410975334e+17,"[154.857, 5.88309, -1102.0]","[135.276, 0.708164, -958.0]","[135.823, 0.848664, -962.0]","[115.957, -3.03352, -818.0]","[116.518, -2.94693, -822.0]","[99.1417, -5.36965, -697.5]","[85.0272, -6.61656, -597.5]","[31.2081, -4.98484, -220.97]","[376.199, 129.694, -2954.5]","[376.426, 129.684, -2951.5]","[329.875, 101.055, -2545.5]","[285.204, 70.353, -2145.5]","[243.695, 44.9602, -1798.5]",,,,,,
1199,1.531256858654802e+17,"[174.434, 2.9341, -1102.0]","[152.39, 5.01826, -962.0]","[130.197, 6.39476, -822.0]","[111.102, 7.01357, -702.0]","[110.464, 7.02635, -698.0]","[95.1754, 7.16625, -602.5]","[71.9975, 6.68891, -457.933]","[449.345, -64.4994, -2954.5]","[393.158, -47.3099, -2545.5]","[393.791, -47.595, -2554.5]","[335.444, -29.6345, -2148.5]","[283.387, -15.3435, -1798.5]",,,,,,,
1200,4.278651917833339e+17,"[105.122, 19.7375, -1098.0]","[105.502, 19.8059, -1102.0]","[91.4943, 17.7751, -958.0]","[77.9042, 15.695, -818.0]","[66.3015, 13.7322, -698.0]","[57.0625, 12.0893, -602.5]","[56.6289, 12.0271, -598.0]",,,,,,,,,,,,
1201,6.215005281483489e+17,"[164.892, 18.6346, -1098.0]","[145.236, 12.9463, -962.0]","[144.656, 12.7827, -958.0]","[124.786, 8.14672, -822.0]","[107.13, 4.77772, -702.0]","[92.4652, 2.53756, -602.5]","[31.8855, -1.76851, -202.696]","[71.6055, 0.0051446, -463.621]","[73.574, 0.195358, -476.624]","[360.001, 121.765, -2545.5]","[307.214, 88.884, -2145.5]","[262.654, 61.8287, -1798.5]","[261.568, 61.4395, -1795.5]",,,,,,
1202,5.989878901306819e+17,"[172.365, 20.8382, -1098.0]","[150.321, 16.8039, -958.0]","[128.883, 13.2914, -822.0]","[128.254, 13.2209, -818.0]","[109.984, 10.5156, -702.0]","[109.353, 10.4329, -698.0]","[94.2636, 8.39672, -602.5]","[32.5816, 2.07067, -214.122]","[72.2159, 5.78908, -463.269]","[459.646, 97.0041, -2951.5]","[398.11, 79.489, -2551.5]","[335.894, 61.0955, -2148.5]","[281.295, 45.9444, -1798.5]",,,,,,
1203,6.935605960874394e+17,"[148.307, 22.0258, -1098.0]","[129.476, 18.5912, -958.0]","[110.651, 15.3089, -818.0]","[95.0989, 12.7256, -702.5]","[81.6432, 10.6635, -602.5]","[31.9911, 3.75973, -234.05]","[397.175, 77.8289, -2951.5]","[342.47, 65.2608, -2548.5]","[288.693, 52.3665, -2148.5]","[241.866, 41.5103, -1798.5]",,,,,,,,,
1204,1.0358890746295091e+17,"[146.294, 34.0742, -1102.0]","[127.18, 33.0714, -962.0]","[107.983, 31.1244, -822.0]","[107.442, 31.0275, -818.0]","[91.091, 28.4766, -698.0]","[77.5505, 25.8428, -598.0]","[78.0723, 25.9795, -602.0]","[29.1934, 11.7615, -229.862]","[31.059, 12.4224, -244.486]","[371.325, -12.0911, -2948.5]","[328.729, -0.474666, -2548.5]","[327.575, -0.35382, -2545.5]","[282.261, 14.0358, -2145.5]",,,,,,
1205,3.513204907924521e+17,"[163.889, 45.6089, -1102.0]","[143.227, 39.157, -962.0]","[142.631, 38.9721, -958.0]","[122.52, 32.8485, -822.0]","[121.925, 32.665, -818.0]","[104.734, 27.5868, -702.0]","[104.153, 27.394, -698.0]","[89.3127, 23.1132, -598.0]","[31.2775, 7.30068, -209.026]","[70.5941, 17.8376, -472.272]","[317.012, 97.997, -2145.5]","[266.084, 79.8272, -1795.5]",,,,,,,
1206,6.935606648069161e+17,"[148.626, 29.4349, -1102.0]","[129.401, 27.3272, -962.0]","[110.231, 24.873, -822.0]","[93.3552, 22.2841, -698.0]","[79.7492, 19.8917, -598.0]","[30.2629, 8.70246, -227.141]","[396.434, 28.3528, -2954.5]","[343.83, 30.1229, -2545.5]","[290.813, 32.3239, -2145.5]","[291.025, 32.2256, -2148.5]","[244.507, 33.4463, -1798.5]",,,,,,,,
1207,3.2876916370938266e+17,"[170.61, 38.9201, -1102.0]","[149.43, 31.1135, -962.0]","[127.327, 23.8952, -818.0]","[127.943, 24.1079, -822.0]","[108.835, 18.6187, -698.0]","[109.45, 18.7825, -702.0]","[94.0142, 14.7969, -602.5]","[93.3086, 14.6626, -598.0]","[32.1708, 3.24575, -211.456]","[71.2442, 9.79158, -457.652]","[431.968, 190.011, -2951.5]","[376.478, 154.643, -2551.5]","[320.977, 118.224, -2145.5]","[320.799, 118.253, -2148.5]","[272.272, 88.4441, -1795.5]",,,,
1208,2.6122671417091686e+17,"[160.831, 55.619, -1098.0]","[140.759, 46.8877, -958.0]","[120.518, 38.5743, -818.0]","[103.763, 32.0838, -702.0]","[103.182, 31.8673, -698.0]","[88.6577, 26.504, -598.0]","[31.0178, 8.04361, -208.534]","[69.6088, 19.9607, -468.505]","[416.105, 196.948, -2951.5]","[361.547, 165.604, -2551.5]","[306.614, 132.958, -2148.5]","[258.464, 105.217, -1798.5]",,,,,,,
1209,1.6213185432807014e+17,"[157.008, 48.115, -1098.0]","[139.36, 38.5205, -962.0]","[138.833, 38.2672, -958.0]","[120.387, 29.3316, -822.0]","[103.328, 22.2134, -698.0]","[103.894, 22.4068, -702.0]","[89.2562, 17.0835, -598.0]","[32.7225, 3.16795, -210.21]","[70.8412, 11.4513, -470.405]","[349.365, 226.504, -2951.5]","[308.609, 186.674, -2545.5]","[271.083, 146.071, -2145.5]","[237.651, 111.051, -1798.5]",,,,,,
1210,2.6121427594562765e+17,"[159.669, 57.2334, -1098.0]","[140.752, 45.4616, -958.0]","[121.949, 35.0769, -822.0]","[121.378, 34.8021, -818.0]","[104.894, 27.0593, -702.0]","[104.315, 26.8157, -698.0]","[89.959, 20.9031, -598.0]","[70.2219, 14.0023, -463.157]","[72.1013, 14.5902, -475.784]","[361.379, 261.415, -2951.5]","[320.693, 217.304, -2548.5]","[280.27, 168.558, -2145.5]","[244.063, 128.07, -1795.5]",,,,,,
1211,6.890591267638477e+17,"[145.009, 52.5308, -1098.0]","[127.05, 44.8768, -958.0]","[109.028, 37.5181, -818.0]","[93.9922, 31.5996, -702.0]","[80.4063, 26.477, -598.0]","[80.9358, 26.6786, -602.0]","[30.1248, 9.0976, -218.862]","[376.174, 171.056, -2951.5]","[326.377, 144.706, -2548.5]","[276.586, 117.739, -2148.5]","[232.994, 94.5794, -1798.5]",,,,,,,,
1212,2.6121929246742938e+17,"[160.691, 71.4515, -1102.0]","[140.993, 60.9153, -962.0]","[121.048, 50.8515, -822.0]","[103.192, 42.2066, -698.0]","[103.76, 42.5077, -702.0]","[89.2356, 35.7449, -602.0]","[31.8546, 11.5316, -212.719]","[30.0392, 10.8425, -200.598]","[66.8965, 25.8047, -449.421]","[406.355, 232.674, -2954.5]","[353.612, 196.623, -2554.5]","[300.662, 159.638, -2145.5]","[254.847, 128.75, -1798.5]","[254.817, 128.644, -1795.5]",,,,,
1213,7.566158699534746e+17,"[157.241, 71.1504, -1102.0]","[138.521, 59.5851, -962.0]","[118.895, 48.3128, -818.0]","[119.437, 48.6101, -822.0]","[102.147, 39.5359, -698.0]","[102.699, 39.8531, -702.0]","[88.5413, 32.9137, -602.0]","[30.4801, 9.58146, -202.554]","[67.8625, 23.7234, -457.841]","[375.323, 259.39, -2951.5]","[328.648, 216.765, -2545.5]","[329.831, 217.745, -2551.5]","[329.573, 217.432, -2548.5]","[284.246, 173.671, -2145.5]","[244.54, 136.844, -1795.5]",,,,
1214,4.728836645904712e+17,"[146.049, 65.0609, -1102.0]","[127.931, 55.8584, -962.0]","[109.659, 46.9348, -822.0]","[93.876, 39.5071, -702.0]","[80.6999, 33.454, -602.0]","[29.294, 11.4738, -216.633]","[31.2064, 12.2573, -230.862]","[379.377, 199.62, -2954.5]","[328.163, 169.604, -2545.5]","[278.74, 140.014, -2148.5]","[277.681, 139.442, -2145.5]","[234.997, 114.175, -1798.5]",,,,,,,
1215,4.053328999953203e+16,"[146.806, 63.1542, -1102.0]","[127.515, 57.0413, -962.0]","[108.313, 50.3665, -822.0]","[91.8292, 44.2336, -702.0]","[78.1532, 38.7312, -602.0]","[77.5525, 38.4642, -597.5]","[28.3022, 15.5088, -227.618]","[403.885, 107.283, -2954.5]","[349.15, 99.4346, -2545.5]","[293.561, 92.6465, -2145.5]","[244.386, 85.3566, -1795.5]",,,,,,,,
1216,3.828076175939338e+17,"[147.648, 72.162, -1102.0]","[126.865, 65.999, -958.0]","[107.025, 59.1259, -818.0]","[90.188, 52.6095, -698.0]","[90.762, 52.8098, -702.0]","[76.2773, 46.4789, -597.5]","[25.6645, 18.4618, -211.839]","[60.3348, 38.6912, -479.454]","[408.912, 94.7136, -2951.5]","[409.956, 94.8786, -2954.5]","[356.387, 91.9977, -2545.5]","[300.204, 91.3784, -2145.5]","[249.515, 89.1467, -1795.5]","[249.741, 89.0828, -1798.5]",,,,,
1217,5.044057008861348e+17,"[152.044, 63.2261, -1102.0]","[133.574, 51.9536, -958.0]","[134.096, 52.2405, -962.0]","[114.959, 41.7883, -818.0]","[115.499, 42.0612, -822.0]","[98.7946, 33.705, -698.0]","[85.2481, 27.3506, -598.0]","[85.7895, 27.6067, -602.0]","[30.6594, 7.56852, -209.659]","[69.2779, 20.6737, -482.074]","[353.246, 255.251, -2951.5]","[312.347, 212.437, -2548.5]","[271.276, 167.337, -2145.5]","[233.869, 128.927, -1795.5]",,,,,
1218,4.41357436423508e+17,"[50.5604, 27.0172, -1097.5]","[539.76, 15.8629, -1804.5]","[329.672, 58.3738, -1498.5]","[950.051, -259.04, -2555.5]","[751.083, -87.5306, -2144.5]",,,,,,,,,,,,,,
