,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
1084,5.134170920289567e+17,"[-130.955, 21.4228, -1502.0]","[-113.619, 16.8649, -1302.0]","[-95.9803, 12.7448, -1097.5]","[-83.7402, 10.2267, -957.5]","[-71.475, 7.94614, -817.5]","[-61.4217, 6.23591, -702.0]","[-61.0063, 6.18055, -697.5]","[-52.6147, 4.89284, -602.0]","[-52.2247, 4.83741, -597.5]","[-256.26, 66.6148, -2945.5]",,,,,,,,,
1085,6.034856486025298e+17,"[-119.197, 16.9555, -1502.0]","[-103.237, 15.7388, -1302.0]","[-87.3125, 14.1486, -1102.0]","[-86.9594, 14.0912, -1097.5]","[-76.1439, 12.9071, -962.0]","[-75.7715, 12.8596, -957.5]","[-64.9246, 11.4476, -822.0]","[-64.5761, 11.3767, -817.5]","[-55.3659, 10.0784, -702.0]","[-55.0113, 10.022, -697.5]","[-47.4313, 8.89334, -602.0]","[-47.0854, 8.84655, -597.5]",,,,,,,
1086,1.0493545873764516e+18,"[-133.731, 18.6294, -1502.0]","[-116.079, 14.602, -1302.0]","[-97.8682, 11.0377, -1097.5]","[-85.449, 8.90671, -957.5]","[-72.9963, 6.97372, -817.5]","[-62.2506, 5.42585, -697.5]","[-53.6765, 4.32504, -602.0]","[-53.2575, 4.26669, -597.5]","[-261.958, 58.8628, -2948.5]",,,,,,,,,,
1087,2.7021790178757837e+17,"[-154.298, 21.7004, -1502.0]","[-133.755, 21.7123, -1302.0]","[-112.817, 20.8071, -1098.0]","[-113.223, 20.8172, -1102.0]","[-98.8095, 19.5313, -962.0]","[-84.4364, 17.8803, -822.0]","[-72.0574, 16.1939, -702.0]","[-61.6856, 14.578, -602.0]","[-31.505, 8.51401, -306.729]","[-295.148, 0.84008, -2948.5]","[-295.046, 0.916941, -2945.5]","[-257.323, 8.8169, -2545.5]",,,,,,,
1088,1.0043165982379213e+18,"[-139.722, 7.98638, -1498.0]","[-122.82, 6.40407, -1298.0]","[-105.847, 4.46816, -1098.0]","[-93.9507, 2.90524, -957.5]","[-82.522, 1.22021, -822.5]","[-82.1081, 1.17074, -817.5]","[-72.3547, -0.352975, -702.5]","[-71.9245, -0.383051, -697.5]","[-63.906, -1.74439, -602.5]","[-63.4962, -1.79869, -597.5]","[-259.574, 11.4323, -2945.5]",,,,,,,,
1089,3.2427319194392986e+17,"[-130.94, 3.02549, -1498.0]","[-113.87, 2.21848, -1302.0]","[-113.497, 2.21904, -1298.0]","[-96.014, 1.56299, -1097.5]","[-84.2463, 1.16871, -962.5]","[-83.8022, 1.1536, -957.5]","[-72.0434, 0.825081, -822.5]","[-71.5826, 0.843906, -817.5]","[-61.5959, 0.594075, -702.5]","[-61.1615, 0.575448, -697.5]","[-52.8562, 0.42927, -602.5]","[-52.4302, 0.439985, -597.5]","[-257.155, 11.692, -2945.5]",,,,,,
1090,3.2876916370938266e+17,"[-43.1306, -1.01211, -1302.5]","[-43.4604, -1.01438, -1297.5]","[-57.1328, -0.910396, -1102.5]","[-57.5023, -0.916248, -1097.5]","[-66.9529, -0.88078, -962.5]","[-66.9779, -0.922818, -957.5]","[-57.4732, -0.88703, -822.5]","[-57.1371, -0.894836, -817.5]","[-49.0668, -0.877441, -702.5]","[-48.6955, -0.857038, -697.5]","[-42.018, -0.824234, -602.5]","[-41.6949, -0.80614, -597.5]",,,,,,,
1091,1.486259345288069e+17,"[-164.186, -15.1613, -1302.0]","[-163.682, -15.0833, -1298.0]","[-139.204, -11.316, -1102.0]","[-138.696, -11.2446, -1098.0]","[-121.639, -8.9022, -962.0]","[-121.141, -8.84618, -958.0]","[-104.107, -6.79026, -822.0]","[-89.052, -5.22806, -702.5]","[-76.4165, -4.08315, -602.5]","[-32.9142, -1.11947, -258.188]","[-31.5479, -1.03747, -247.417]","[-363.783, -61.8702, -2945.5]","[-316.088, -49.033, -2545.5]","[-268.267, -36.9048, -2145.5]",,,,,
1092,7.160825112344658e+17,"[-154.745, -11.3337, -1302.0]","[-131.071, -9.08803, -1102.0]","[-114.467, -7.61962, -962.0]","[-113.983, -7.5448, -958.0]","[-97.9186, -6.2268, -822.5]","[-83.7166, -5.10908, -702.5]","[-71.8593, -4.22604, -602.5]","[-32.7105, -1.70205, -272.165]","[-31.5817, -1.63652, -262.639]","[-347.043, -36.8811, -2948.5]","[-301.172, -29.8822, -2548.5]","[-254.078, -23.2527, -2148.5]",,,,,,,
1093,2.1167385541083136e+17,"[-167.84, -24.0942, -1298.0]","[-142.382, -17.8169, -1098.0]","[-124.98, -14.062, -962.0]","[-124.458, -13.9535, -958.0]","[-106.934, -10.5749, -822.0]","[-106.407, -10.5267, -818.0]","[-91.3869, -8.01985, -702.5]","[-78.3877, -6.14417, -602.5]","[-32.8226, -1.38137, -255.123]","[-31.5619, -1.28708, -245.545]","[-362.658, -104.523, -2948.5]","[-317.991, -82.1731, -2548.5]","[-271.371, -60.7662, -2145.5]",,,,,,
1094,1.0043165295184445e+18,"[-153.791, -15.622, -1298.0]","[-129.526, -12.9708, -1102.0]","[-129.021, -12.924, -1098.0]","[-112.217, -10.9192, -962.0]","[-111.726, -10.8648, -958.0]","[-94.9778, -8.75386, -822.5]","[-80.1623, -6.78538, -702.5]","[-67.8369, -5.06303, -602.5]","[-359.441, -30.3911, -2948.5]","[-309.112, -27.7002, -2548.5]","[-260.0, -24.7596, -2148.5]",,,,,,,,
1095,1.441299627633541e+17,"[-168.14, -24.7924, -1298.0]","[-141.884, -22.2909, -1098.0]","[-123.567, -20.2406, -958.0]","[-105.293, -17.9944, -818.0]","[-105.803, -18.0788, -822.0]","[-89.6737, -15.8982, -698.0]","[-77.2553, -14.0798, -602.5]","[-76.683, -14.0135, -598.0]","[-31.1218, -6.24606, -245.869]","[-388.332, -29.6697, -2948.5]","[-334.214, -30.1238, -2548.5]","[-281.331, -30.0087, -2148.5]",,,,,,,
1096,6.034934826228777e+17,"[-89.0386, -25.0859, -1298.0]","[-75.0017, -23.6883, -1098.0]","[-75.293, -23.6918, -1102.0]","[-65.1222, -22.1906, -958.0]","[-65.4169, -22.2529, -962.0]","[-55.2579, -20.388, -818.0]","[-55.5188, -20.426, -822.0]","[-46.9208, -18.4893, -698.0]","[-47.2092, -18.5535, -702.0]","[-40.0328, -16.5785, -598.0]","[-40.3076, -16.6689, -602.0]","[-39.9887, -16.5592, -597.5]",,,,,,,
1097,1.486222923965399e+17,"[-149.098, -39.151, -1302.0]","[-127.413, -28.8116, -1102.0]","[-111.149, -22.1432, -958.0]","[-111.613, -22.3219, -962.0]","[-95.1171, -16.6908, -818.0]","[-81.7088, -12.7752, -702.5]","[-81.1862, -12.6264, -698.0]","[-70.119, -9.8067, -602.5]","[-32.8764, -2.72776, -281.167]","[-32.3744, -2.66329, -276.826]","[-293.003, -168.103, -2948.5]","[-263.773, -132.295, -2545.5]","[-263.731, -132.404, -2548.5]","[-230.229, -97.9606, -2145.5]",,,,,
1098,7.74619479505109e+17,"[-163.173, -36.9654, -1302.0]","[-138.704, -27.8045, -1098.0]","[-139.188, -27.9856, -1102.0]","[-121.538, -22.2294, -958.0]","[-122.044, -22.361, -962.0]","[-104.198, -17.2359, -818.0]","[-104.692, -17.3552, -822.0]","[-89.706, -13.6052, -702.5]","[-89.1318, -13.5056, -698.0]","[-77.1025, -10.908, -602.5]","[-76.5328, -10.7893, -598.0]","[-32.1971, -3.17036, -250.668]","[-336.99, -141.312, -2945.5]","[-298.437, -112.528, -2545.5]","[-258.156, -85.3871, -2148.5]",,,,
1099,4.819077001170125e+17,"[-149.376, -46.5316, -1298.0]","[-124.826, -42.1802, -1098.0]","[-107.746, -38.0904, -958.0]","[-91.4963, -33.4341, -822.0]","[-77.4492, -28.4815, -702.0]","[-65.3874, -23.8483, -598.0]","[-65.8526, -24.0028, -602.0]","[-31.0385, -7.98428, -294.884]","[-359.036, -37.3393, -2948.5]","[-307.113, -44.6479, -2545.5]","[-255.075, -49.5257, -2145.5]",,,,,,,,
1100,8.241693833276948e+17,"[-158.571, -55.0724, -1298.0]","[-134.499, -45.4749, -1098.0]","[-117.545, -39.0017, -958.0]","[-100.547, -32.6717, -818.0]","[-85.9173, -27.4089, -698.0]","[-86.4031, -27.5902, -702.0]","[-73.6878, -23.1375, -598.0]","[-30.1871, -8.91928, -244.612]","[-350.247, -145.419, -2945.5]","[-304.717, -122.207, -2545.5]","[-258.32, -99.492, -2145.5]",,,,,,,,
1101,3.2426515176515174e+17,"[-162.804, -57.305, -1298.0]","[-139.375, -44.2616, -1098.0]","[-123.096, -36.3228, -962.0]","[-122.604, -36.1027, -958.0]","[-106.082, -28.7769, -822.0]","[-105.6, -28.5645, -818.0]","[-90.5714, -22.5937, -698.0]","[-77.9198, -18.0398, -598.0]","[-31.3737, -5.52547, -235.821]","[-321.057, -201.113, -2948.5]","[-287.828, -162.667, -2548.5]","[-251.406, -124.608, -2145.5]","[-251.52, -124.754, -2148.5]",,,,,,
1102,1.8464875295329485e+17,"[-155.219, -73.3729, -1302.0]","[-130.495, -64.3146, -1102.0]","[-129.989, -64.1334, -1098.0]","[-113.321, -57.4424, -962.0]","[-112.824, -57.2623, -958.0]","[-96.3023, -50.1463, -822.0]","[-95.8265, -49.9124, -818.0]","[-81.3212, -43.2952, -697.5]","[-69.954, -37.8786, -602.0]","[-69.4117, -37.639, -597.5]","[-27.7967, -16.0747, -240.852]","[-366.589, -124.865, -2948.5]","[-314.424, -115.009, -2548.5]","[-314.346, -115.034, -2545.5]","[-262.783, -104.293, -2145.5]",,,,
1103,5.044127789922386e+17,"[-137.944, -63.5043, -1302.0]","[-114.719, -50.5167, -1102.0]","[-98.0552, -42.0658, -962.0]","[-81.0671, -34.2015, -822.0]","[-66.2915, -27.973, -702.0]","[-306.006, -200.783, -2948.5]","[-305.08, -200.095, -2945.5]","[-268.918, -164.22, -2548.5]","[-229.831, -128.721, -2148.5]",,,,,,,,,,
1104,6.079922718868767e+17,"[-144.985, -76.1487, -1298.0]","[-121.34, -66.6991, -1098.0]","[-105.04, -59.6227, -958.0]","[-75.3972, -45.06, -697.5]","[-26.6989, -17.3038, -253.29]","[-350.936, -126.942, -2948.5]","[-350.968, -127.085, -2945.5]","[-299.449, -117.756, -2545.5]","[-248.469, -107.179, -2145.5]",,,,,,,,,,
1105,9.232384733667656e+17,"[-144.609, -82.4498, -1298.0]","[-121.115, -71.7107, -1098.0]","[-104.938, -63.7439, -958.0]","[-105.383, -63.9772, -962.0]","[-88.9619, -55.4751, -818.0]","[-89.4294, -55.7151, -822.0]","[-75.3666, -47.9733, -697.5]","[-64.2393, -41.5649, -597.5]","[-26.1091, -17.9641, -249.771]","[-348.302, -148.413, -2945.5]","[-297.912, -134.954, -2545.5]","[-247.886, -120.65, -2145.5]",,,,,,,
1106,1.4412968788544717e+17,"[-133.751, -77.332, -1298.0]","[-112.646, -66.0342, -1098.0]","[-97.9211, -58.0043, -958.0]","[-98.3359, -58.2404, -962.0]","[-83.2864, -49.7772, -817.5]","[-70.841, -42.6784, -697.5]","[-60.4975, -36.6917, -597.5]","[-27.1512, -16.7975, -271.615]","[-311.735, -162.059, -2948.5]","[-268.245, -142.585, -2548.5]","[-225.016, -122.661, -2148.5]",,,,,,,,
1107,1.080915450176471e+17,"[-147.279, -81.7193, -1298.0]","[-127.574, -65.2656, -1102.0]","[-127.153, -64.9576, -1098.0]","[-112.856, -54.3401, -962.0]","[-112.439, -54.0145, -958.0]","[-97.6151, -44.1124, -822.0]","[-84.1937, -35.985, -702.0]","[-72.8041, -29.6964, -602.0]","[-29.855, -9.86906, -239.9]",,,,,,,,,,
1108,6.305216774568673e+17,"[-126.317, -87.1657, -1302.0]","[-100.199, -80.1172, -1098.0]","[-82.681, -74.3441, -958.0]","[-83.1801, -74.518, -962.0]","[-65.3858, -67.5108, -818.0]","[-50.6683, -61.0571, -698.0]","[-38.6384, -55.2097, -598.0]","[-39.1116, -55.4511, -602.0]","[-345.065, -92.1574, -2948.5]","[-292.231, -97.0915, -2548.5]","[-237.616, -99.0126, -2145.5]",,,,,,,,
1109,3.8731698965735014e+17,"[-122.392, -92.4768, -1302.0]","[-122.046, -92.1498, -1298.0]","[-105.559, -75.9761, -1102.0]","[-93.3049, -64.9154, -962.0]","[-80.2598, -53.9626, -817.5]","[-69.0516, -45.159, -697.5]","[-59.6389, -37.9835, -597.5]","[-27.6445, -16.2452, -268.695]","[-235.375, -246.261, -2948.5]","[-211.534, -206.831, -2548.5]","[-185.502, -167.974, -2148.5]",,,,,,,,
1110,3.738153991851213e+17,"[-133.982, -94.6799, -1302.0]","[-110.239, -84.4551, -1102.0]","[-109.764, -84.225, -1098.0]","[-93.8387, -76.0704, -958.0]","[-66.0921, -58.9795, -702.5]","[-55.6639, -51.6511, -602.5]","[-21.2743, -23.3769, -252.727]","[-22.1522, -24.2245, -262.33]","[-349.758, -118.323, -2948.5]","[-296.26, -120.606, -2545.5]","[-242.234, -118.604, -2145.5]",,,,,,,,
1111,1.441408204406784e+17,"[-65.4834, -61.9078, -1302.5]","[-55.4556, -52.328, -1102.5]","[-55.2462, -52.0974, -1098.0]","[-48.4228, -45.6639, -962.5]","[-48.2258, -45.4174, -958.0]","[-41.3809, -38.9263, -822.5]","[-41.1463, -38.7451, -818.0]","[-35.3141, -33.2186, -702.5]","[-35.1264, -33.0054, -698.0]","[-30.2766, -28.4559, -602.5]","[-30.0662, -28.2355, -598.0]",,,,,,,,
1112,2.567243514941276e+17,"[-123.078, -101.26, -1298.0]","[-106.976, -83.2503, -1102.0]","[-106.658, -82.8813, -1098.0]","[-94.8764, -71.0222, -962.0]","[-94.5271, -70.6628, -958.0]","[-81.7927, -58.8895, -817.5]","[-82.2621, -59.3103, -822.5]","[-70.7115, -49.1675, -697.5]","[-61.2452, -41.3245, -597.5]","[-61.7228, -41.7024, -602.5]","[-27.2501, -16.6866, -254.562]","[-224.537, -276.055, -2945.5]","[-203.856, -230.749, -2545.5]","[-182.049, -187.372, -2148.5]",,,,,
1113,2.5671775442436096e+17,"[-125.717, -101.957, -1298.0]","[-104.735, -88.4981, -1098.0]","[-90.3333, -78.6188, -958.0]","[-90.7377, -78.8937, -962.0]","[-64.9975, -59.4912, -702.5]","[-55.3257, -51.6253, -602.5]","[-22.3145, -22.2124, -247.282]","[-23.6697, -23.4932, -262.281]","[-311.686, -189.744, -2948.5]","[-264.878, -171.218, -2548.5]","[-218.794, -151.217, -2145.5]",,,,,,,,
1114,4.0983065846716826e+17,"[-111.336, -120.139, -1302.0]","[-91.3199, -103.437, -1098.0]","[-78.0042, -91.5498, -958.0]","[-54.2847, -68.0631, -698.0]","[-45.6954, -58.7761, -598.0]","[-46.0186, -59.1625, -602.0]","[-18.289, -26.0861, -259.626]","[-201.774, -178.705, -2148.5]",,,,,,,,,,,
1115,2.1168801162303898e+17,"[-108.324, -119.956, -1302.0]","[-107.914, -119.674, -1298.0]","[-86.9427, -105.836, -1098.0]","[-72.9699, -94.9574, -958.0]","[-73.359, -95.2796, -962.0]","[-49.3969, -73.0007, -702.0]","[-41.0682, -63.6201, -602.0]","[-15.1529, -27.5974, -253.94]","[-310.733, -170.995, -2948.5]","[-258.923, -167.133, -2548.5]","[-207.491, -158.361, -2145.5]",,,,,,,,
1116,2.071659264564265e+17,"[-107.148, -116.659, -1302.0]","[-106.858, -116.279, -1298.0]","[-91.8319, -97.5948, -1102.0]","[-91.5332, -97.1979, -1098.0]","[-80.8503, -84.4919, -962.0]","[-80.5478, -84.1253, -958.0]","[-69.324, -71.121, -818.0]","[-59.9075, -60.6016, -702.5]","[-59.5238, -60.1853, -698.0]","[-51.64, -51.5679, -602.5]","[-51.2467, -51.187, -598.0]","[-24.4852, -23.6499, -283.688]","[-22.6531, -21.8333, -262.539]","[-24.1142, -23.2791, -279.405]","[-218.296, -284.425, -2945.5]","[-193.326, -242.718, -2545.5]",,,
1117,1.3961186332639232e+17,"[-99.7394, -129.386, -1298.0]","[-81.9505, -111.329, -1098.0]","[-82.3063, -111.703, -1102.0]","[-70.4038, -98.6629, -962.0]","[-49.2994, -73.4158, -702.0]","[-16.3515, -27.0198, -251.548]","[-269.68, -246.621, -2948.5]","[-226.12, -222.847, -2548.5]","[-183.361, -196.474, -2148.5]","[-183.182, -196.403, -2145.5]",,,,,,,,,
1118,1.0583470119436943e+18,"[-98.7296, -131.457, -1298.0]","[-99.0172, -131.851, -1302.0]","[-82.7038, -112.158, -1098.0]","[-83.003, -112.543, -1102.0]","[-71.6908, -98.426, -958.0]","[-72.0205, -98.8111, -962.0]","[-61.1745, -84.9242, -822.0]","[-51.6997, -72.5043, -698.0]","[-51.9903, -72.9266, -702.0]","[-44.1156, -62.4697, -598.0]","[-44.4247, -62.8773, -602.0]","[-17.9096, -26.2689, -242.861]","[-240.166, -281.738, -2945.5]","[-204.277, -246.061, -2545.5]","[-169.832, -210.737, -2145.5]",,,,
1119,7.16098866469929e+17,"[-99.3799, -118.309, -1298.0]","[-86.4116, -98.4655, -1098.0]","[-77.1369, -85.3039, -962.0]","[-76.8565, -84.9239, -958.0]","[-66.8489, -71.5335, -818.0]","[-58.2919, -60.7341, -702.5]","[-57.9464, -60.3402, -698.0]","[-50.6226, -51.6195, -602.5]","[-50.2815, -51.2117, -598.0]","[-24.7227, -23.5354, -282.392]","[-22.8312, -21.634, -259.968]","[-24.3536, -23.1637, -278.009]","[-178.668, -298.293, -2948.5]","[-162.843, -252.686, -2548.5]","[-145.548, -208.046, -2148.5]",,,,
1120,5.899735440503603e+17,"[-95.5588, -125.839, -1298.0]","[-95.8807, -126.211, -1302.0]","[-80.0297, -107.294, -1098.0]","[-80.3363, -107.677, -1102.0]","[-69.2927, -94.1294, -958.0]","[-69.5716, -94.5284, -962.0]","[-58.6768, -80.8274, -818.0]","[-58.9954, -81.2, -822.0]","[-49.7297, -69.2739, -698.0]","[-50.0415, -69.6507, -702.0]","[-42.342, -59.5461, -598.0]","[-42.6298, -59.9483, -602.0]","[-18.0617, -26.1956, -259.965]","[-232.687, -269.216, -2945.5]","[-198.156, -235.531, -2545.5]","[-164.3, -201.281, -2145.5]",,,
1121,1.1260380329908634e+17,"[-95.8168, -144.255, -1302.0]","[-83.2228, -120.738, -1102.0]","[-74.006, -104.541, -962.0]","[-64.1192, -88.2122, -818.0]","[-64.401, -88.6612, -822.0]","[-55.5651, -74.7974, -698.0]","[-55.8624, -75.2261, -702.0]","[-48.191, -63.6999, -598.0]","[-48.4878, -64.1488, -602.0]","[-20.1644, -25.1824, -240.441]","[-173.604, -353.309, -2951.5]","[-173.447, -352.67, -2945.5]","[-157.397, -300.303, -2545.5]","[-140.276, -248.474, -2145.5]",,,,,
1122,4526414493646848.0,"[-82.7665, -154.297, -1298.0]","[-71.783, -129.543, -1098.0]","[-63.5731, -112.337, -958.0]","[-55.1062, -95.3897, -818.0]","[-47.8578, -81.4939, -702.0]","[-41.493, -69.5764, -602.0]","[-16.8984, -26.7562, -235.058]","[-151.799, -368.565, -2954.5]","[-137.244, -314.452, -2545.5]","[-137.248, -314.633, -2548.5]","[-121.731, -261.816, -2145.5]","[-106.875, -216.906, -1795.5]",,,,,,,
1123,5.539537492828488e+17,"[-72.2666, -146.03, -1298.0]","[-72.5533, -146.43, -1302.0]","[-58.6223, -125.649, -1102.0]","[-49.26, -110.759, -962.0]","[-32.7806, -81.8178, -697.5]","[-27.1377, -70.5465, -597.5]","[-10.3781, -30.9039, -258.871]","[-214.052, -292.256, -2948.5]","[-177.039, -260.585, -2548.5]","[-141.038, -226.812, -2148.5]",,,,,,,,,
1124,3.8733554391606886e+17,"[-76.515, -153.143, -1298.0]","[-76.6302, -153.559, -1302.0]","[-69.92, -132.993, -1098.0]","[-64.5396, -119.416, -958.0]","[-58.4786, -105.965, -818.0]","[-84.523, -328.359, -2945.5]","[-88.083, -285.278, -2548.5]","[-89.574, -242.594, -2148.5]",,,,,,,,,,,
1125,4.81886740676608e+17,"[-75.9914, -148.71, -1298.0]","[-67.669, -123.801, -1098.0]","[-60.9528, -106.708, -958.0]","[-53.9018, -90.4098, -822.0]","[-53.7228, -89.926, -818.0]","[-47.0781, -76.2024, -702.0]","[-41.0863, -64.5109, -602.0]","[-18.407, -26.0292, -257.197]","[-101.124, -363.888, -2945.5]","[-100.527, -311.397, -2548.5]","[-97.1242, -257.724, -2148.5]",,,,,,,,
1126,1.306133914451968e+17,"[-84.0511, -140.06, -1298.0]","[-70.6334, -118.848, -1098.0]","[-61.5657, -104.34, -962.0]","[-61.2926, -103.928, -958.0]","[-44.4704, -76.4448, -702.0]","[-37.9927, -65.6826, -602.0]","[-15.5526, -27.4047, -249.276]","[-200.496, -309.79, -2948.5]","[-171.923, -269.695, -2548.5]","[-143.025, -228.377, -2148.5]",,,,,,,,,
1127,2.2969107141885952e+17,"[-61.9554, -142.729, -1302.0]","[-54.112, -120.262, -1102.0]","[-48.187, -104.739, -962.0]","[-41.8071, -88.7148, -817.5]","[-36.2579, -75.4487, -697.5]","[-31.7105, -65.0004, -602.0]","[-31.5079, -64.5037, -597.5]","[-14.4445, -27.9387, -259.575]","[-108.544, -335.297, -2948.5]","[-99.4568, -287.524, -2548.5]","[-89.2794, -240.147, -2148.5]",,,,,,,,
1128,8.196639969939292e+17,"[-60.7571, -142.739, -1302.0]","[-46.9082, -123.381, -1102.0]","[-46.6292, -122.996, -1098.0]","[-38.0495, -108.793, -958.0]","[-30.3083, -94.141, -817.5]","[-30.5699, -94.6699, -822.5]","[-24.3712, -81.7013, -702.5]","[-19.5982, -70.5921, -602.5]","[-6.32719, -31.1324, -259.634]","[-216.755, -255.954, -2945.5]","[-175.076, -234.534, -2545.5]","[-175.238, -234.48, -2548.5]","[-134.847, -210.775, -2148.5]",,,,,,
1129,7.656524811442586e+16,"[-69.8067, -159.174, -1302.0]","[-53.2472, -137.738, -1102.0]","[-52.9468, -137.282, -1098.0]","[-42.3829, -121.34, -958.0]","[-32.832, -104.644, -818.0]","[-33.0723, -105.127, -822.0]","[-25.7482, -90.6497, -702.5]","[-20.2848, -78.2485, -602.5]","[-5.4789, -31.1803, -237.166]","[-252.827, -272.682, -2945.5]","[-203.843, -254.257, -2545.5]","[-156.655, -230.903, -2148.5]",,,,,,,
1130,7.430988863184568e+17,"[-36.3078, -152.078, -1302.0]","[-33.7703, -127.111, -1098.0]","[-33.8393, -127.606, -1102.0]","[-31.2627, -110.032, -958.0]","[-31.3096, -110.517, -962.0]","[-28.3251, -93.6727, -822.5]","[-25.2233, -78.8597, -697.5]","[-25.3738, -79.4521, -702.5]","[-22.3918, -67.0588, -597.5]","[-22.5384, -67.6418, -602.5]","[-11.9417, -31.3116, -287.38]","[-11.2945, -29.4566, -270.925]","[-16.4, -358.2, -2945.5]","[-26.2184, -308.039, -2548.5]","[-33.4982, -257.653, -2148.5]",,,,
1131,3.963205467798241e+17,"[-10.5849, -56.4278, -1298.0]","[-9.15738, -47.8885, -1102.5]","[-9.09692, -47.7175, -1098.0]","[-8.11501, -41.8333, -962.5]","[-8.06695, -41.6406, -958.0]","[-6.96176, -35.5564, -817.5]","[-7.01979, -35.7721, -822.5]","[-6.98592, -35.5521, -818.0]","[-6.00785, -30.379, -697.5]","[-6.0814, -30.5783, -702.5]","[-6.02718, -30.3801, -698.0]",,,,,,,,
1132,3.738011742534369e+17,"[-21.0432, -153.93, -1298.0]","[-18.1316, -130.162, -1098.0]","[-16.0591, -113.496, -958.0]","[-13.9165, -96.8473, -818.0]","[-12.0632, -83.1239, -702.5]","[-11.9925, -82.5981, -698.0]","[-10.4896, -71.2287, -602.5]","[-10.4052, -70.7131, -598.0]","[-4.77173, -31.2202, -265.826]","[-40.3916, -351.085, -2948.5]","[-36.2494, -303.242, -2548.5]","[-31.8688, -255.427, -2148.5]",,,,,,,
1133,1.936573953170473e+17,"[-17.1896, -171.709, -1298.0]","[-10.2039, -146.545, -1102.0]","[-6.25389, -128.232, -962.0]","[-2.94662, -109.747, -822.0]","[-2.83361, -109.226, -818.0]","[-0.540375, -93.2168, -698.0]","[-0.620619, -93.7596, -702.0]","[0.730437, -80.3372, -602.0]","[2.03589, -31.6042, -242.178]","[2.04996, -32.5889, -249.409]","[-121.157, -353.692, -2948.5]","[-90.7855, -314.542, -2545.5]","[-63.0228, -273.025, -2145.5]",,,,,,
1134,7.881308281430344e+17,"[-12.1365, -172.108, -1302.0]","[-7.67302, -145.936, -1102.0]","[-5.12019, -127.529, -962.0]","[-3.06504, -109.06, -822.0]","[-3.01627, -108.523, -818.0]","[-1.59726, -92.6258, -698.0]","[-0.704877, -79.3752, -598.0]","[-0.734819, -79.8922, -602.0]","[0.67371, -31.5273, -237.214]","[0.667009, -33.0724, -248.82]","[-72.2613, -375.661, -2945.5]","[-55.107, -328.826, -2548.5]","[-39.0851, -279.955, -2148.5]",,,,,,
1135,2.567384389868585e+17,"[5.59351, -86.0483, -1302.0]","[5.72737, -71.8172, -1102.0]","[5.54452, -61.8466, -962.0]","[5.06241, -51.8972, -822.0]","[5.05174, -51.5716, -817.5]","[4.39996, -43.48, -702.0]","[4.39146, -43.1322, -697.5]","[3.79582, -36.2084, -598.0]","[3.7989, -36.48, -602.0]","[3.77191, -36.1656, -597.5]",,,,,,,,,
1136,3.107496799586222e+17,"[8.57487, -88.2426, -1302.0]","[6.55073, -74.6317, -1102.0]","[5.30198, -65.1376, -962.0]","[4.15739, -55.6924, -822.0]","[3.22368, -47.3019, -698.0]","[3.26823, -47.5809, -702.0]","[3.25251, -47.2815, -697.5]","[2.549, -40.5798, -598.0]","[2.58757, -40.8442, -602.0]","[2.55817, -40.534, -597.5]",,,,,,,,,
1137,3.5128221404391014e+17,"[1.69301, -158.416, -1298.0]","[0.0189495, -134.379, -1102.0]","[0.00821013, -133.883, -1098.0]","[-0.889808, -117.225, -962.0]","[-0.884612, -116.737, -958.0]","[-1.54578, -99.619, -818.0]","[-1.94412, -84.9249, -698.0]","[-2.03574, -72.7063, -598.0]","[-2.039, -73.1883, -602.0]","[-1.55619, -34.3742, -284.103]","[-1.45856, -31.4071, -259.987]","[-1.54476, -33.8457, -279.82]","[31.3549, -360.598, -2948.5]","[22.5442, -312.093, -2548.5]","[14.24, -262.2, -2145.5]","[14.2299, -262.322, -2148.5]",,,
1138,8.016413521472389e+17,"[3.42379, -174.2, -1298.0]","[2.13469, -147.399, -1098.0]","[1.40996, -129.192, -962.0]","[1.3679, -128.649, -958.0]","[0.776285, -110.419, -822.0]","[0.750403, -109.879, -818.0]","[0.368619, -93.7752, -698.0]","[0.375222, -94.3047, -702.0]","[0.121356, -80.3478, -598.0]","[0.122161, -80.8929, -602.0]","[-0.260464, -31.4746, -233.024]","[-0.258176, -33.3959, -247.361]","[22.56, -395.4, -2945.5]","[22.6818, -396.752, -2954.5]","[16.96, -341.4, -2545.5]","[11.84, -287.4, -2145.5]","[7.84, -240.6, -1795.5]",,
1139,8.24162580099498e+17,"[29.0169, -162.837, -1302.0]","[30.9315, -136.69, -1098.0]","[30.8497, -118.607, -958.0]","[29.4711, -100.516, -818.0]","[29.518, -101.05, -822.0]","[27.3153, -84.9687, -697.5]","[27.4274, -85.6181, -702.5]","[24.9381, -72.2827, -597.5]","[25.0877, -72.914, -602.5]","[12.4241, -28.9617, -249.864]","[12.9977, -30.5451, -263.064]","[-45.6544, -344.429, -2948.5]","[-22.2651, -307.293, -2548.5]","[0.48, -264.6, -2145.5]",,,,,
